image_path	suggested_text	confidence	status
ocr_dataset/unlabeled/plate_20260827_085508_628506_conf0.789.jpg	W9	0.4135	review
ocr_dataset/unlabeled/plate_20260827_085518_633443_conf0.311.jpg	ER	0.1189	review
ocr_dataset/unlabeled/plate_20260827_085532_075874_conf0.328.jpg	EE	0.2666	review
ocr_dataset/unlabeled/plate_20260827_085543_617376_conf0.751.jpg	TOKIB	0.0880	review
ocr_dataset/unlabeled/plate_20260827_085631_179958_conf0.747.jpg	W	0.3195	review
ocr_dataset/unlabeled/plate_20260827_085643_943706_conf0.572.jpg	WK4	0.1598	review
ocr_dataset/unlabeled/plate_20260827_085722_383632_conf0.672.jpg	MJHED	0.1015	review
ocr_dataset/unlabeled/plate_20260827_085824_216621_conf0.766.jpg	IDH6G	0.1058	review
ocr_dataset/unlabeled/plate_20260827_085847_094003_conf0.781.jpg	QD6D	0.0552	review
ocr_dataset/unlabeled/plate_20260827_085901_425075_conf0.776.jpg	JXX846	0.1727	review
ocr_dataset/unlabeled/plate_20260827_085940_738934_conf0.742.jpg	M24	0.5500	review
ocr_dataset/unlabeled/plate_20260827_090030_414097_conf0.773.jpg	MC5	0.1535	review
ocr_dataset/unlabeled/plate_20260827_090042_727373_conf0.760.jpg	ISDS570	0.1875	review
ocr_dataset/unlabeled/plate_20260827_090105_813116_conf0.773.jpg	RWU-617	0.0521	approved
ocr_dataset/unlabeled/plate_20260827_090122_601391_conf0.778.jpg	NXV-058	0.0573	approved
ocr_dataset/unlabeled/plate_20260827_090132_613911_conf0.782.jpg	PXX205	0.7917	review
ocr_dataset/unlabeled/plate_20260827_090142_702172_conf0.802.jpg	PXXZ	0.6943	review
ocr_dataset/unlabeled/plate_20260827_090155_035114_conf0.803.jpg	PXX205	0.4866	review
ocr_dataset/unlabeled/plate_20260827_090205_065374_conf0.763.jpg	PXX205	0.5713	review
ocr_dataset/unlabeled/plate_20260827_090215_206045_conf0.803.jpg	NCIA	0.1482	review
ocr_dataset/unlabeled/plate_20260827_090406_648457_conf0.740.jpg	JJ	0.0649	review
ocr_dataset/unlabeled/plate_20260827_090457_831483_conf0.817.jpg	HW625	0.4362	review
ocr_dataset/unlabeled/plate_20260827_090521_077479_conf0.302.jpg	I	0.0990	review
ocr_dataset/unlabeled/plate_20260827_090531_113392_conf0.778.jpg	WLL002	0.4674	review
ocr_dataset/unlabeled/plate_20260827_090614_719637_conf0.744.jpg	ILNK643	0.1384	review
ocr_dataset/unlabeled/plate_20260827_090703_125647_conf0.778.jpg	MGO1	0.1506	review
ocr_dataset/unlabeled/plate_20260827_090713_247666_conf0.749.jpg	FH0T796	0.1415	review
ocr_dataset/unlabeled/plate_20260827_090723_911777_conf0.721.jpg	UPOC134	0.4133	review
ocr_dataset/unlabeled/plate_20260827_090744_106542_conf0.798.jpg	HWL6I5	0.0501	review
ocr_dataset/unlabeled/plate_20260827_090921_007298_conf0.772.jpg	IP29	0.3102	review
ocr_dataset/unlabeled/plate_20260827_091010_360435_conf0.794.jpg	490	0.9750	review
ocr_dataset/unlabeled/plate_20260827_091024_018092_conf0.730.jpg	IZ	0.1578	review
ocr_dataset/unlabeled/plate_20260827_091046_722692_conf0.801.jpg	05	0.1369	review
ocr_dataset/unlabeled/plate_20260827_091219_868943_conf0.773.jpg	H234	0.3854	review
ocr_dataset/unlabeled/plate_20260827_091259_348222_conf0.752.jpg	M1HE569	0.0890	review
ocr_dataset/unlabeled/plate_20260827_091309_349167_conf0.730.jpg	LE5	0.4898	review
ocr_dataset/unlabeled/plate_20260827_091320_659339_conf0.775.jpg	EPDR380	0.1866	review
ocr_dataset/unlabeled/plate_20260827_091338_096622_conf0.568.jpg	I	0.0318	review
ocr_dataset/unlabeled/plate_20260827_091517_385325_conf0.711.jpg	04J528	0.1097	review
ocr_dataset/unlabeled/plate_20260827_091544_552531_conf0.754.jpg	MKM	0.0593	review
ocr_dataset/unlabeled/plate_20260827_091554_581469_conf0.791.jpg	WLU847	0.3449	review
ocr_dataset/unlabeled/plate_20260827_091605_326906_conf0.774.jpg	W8	0.2600	review
ocr_dataset/unlabeled/plate_20260827_091615_357212_conf0.783.jpg	WWM	0.2255	review
ocr_dataset/unlabeled/plate_20260827_091625_365958_conf0.783.jpg	LJR3L7	0.1150	review
ocr_dataset/unlabeled/plate_20260827_091648_182708_conf0.719.jpg	MTHE	0.0890	review
ocr_dataset/unlabeled/plate_20260827_091704_085815_conf0.739.jpg	MIG02	0.1512	review
ocr_dataset/unlabeled/plate_20260827_091717_536950_conf0.722.jpg	EG05	0.7047	review
ocr_dataset/unlabeled/plate_20260827_091747_854757_conf0.747.jpg	ME	0.2396	review
ocr_dataset/unlabeled/plate_20260827_091816_943125_conf0.775.jpg	INCK9	0.2258	review
ocr_dataset/unlabeled/plate_20260827_091835_751438_conf0.688.jpg	1550	0.2014	review
ocr_dataset/unlabeled/plate_20260827_091923_013566_conf0.586.jpg	OUJE	0.2526	review
ocr_dataset/unlabeled/plate_20260827_091933_042241_conf0.739.jpg	BXJG	0.1705	review
ocr_dataset/unlabeled/plate_20260827_091946_662300_conf0.790.jpg	G92	0.2048	review
ocr_dataset/unlabeled/plate_20260827_092013_447300_conf0.665.jpg	EED	0.2134	review
ocr_dataset/unlabeled/plate_20260827_092115_621389_conf0.676.jpg	MDEZ	0.1692	review
ocr_dataset/unlabeled/plate_20260827_092125_893973_conf0.779.jpg	M	0.9160	review
ocr_dataset/unlabeled/plate_20260827_092136_626075_conf0.537.jpg	CR7D2	0.0978	review
ocr_dataset/unlabeled/plate_20260827_092204_618249_conf0.749.jpg	IXC2	0.1380	review
ocr_dataset/unlabeled/plate_20260827_092228_247250_conf0.814.jpg	MG	0.2148	review
ocr_dataset/unlabeled/plate_20260827_092254_034461_conf0.724.jpg	DOJ	0.1444	review
ocr_dataset/unlabeled/plate_20260827_092346_516444_conf0.771.jpg	HWF4620	0.1231	review
ocr_dataset/unlabeled/plate_20260827_092441_015129_conf0.762.jpg	MJM	0.4621	review
ocr_dataset/unlabeled/plate_20260827_092452_188533_conf0.662.jpg	PKM	0.1386	review
ocr_dataset/unlabeled/plate_20260827_092508_965377_conf0.713.jpg	4	0.0302	review
ocr_dataset/unlabeled/plate_20260827_092606_425669_conf0.775.jpg	5214	0.6522	review
ocr_dataset/unlabeled/plate_20260827_092746_334637_conf0.773.jpg	MRK49	0.1632	review
ocr_dataset/unlabeled/plate_20260827_092757_819895_conf0.783.jpg	FPZE8781	0.4974	review
ocr_dataset/unlabeled/plate_20260827_092838_710609_conf0.784.jpg	LM5R962	0.1470	review
ocr_dataset/unlabeled/plate_20260827_092848_942181_conf0.767.jpg	JPLDLB	0.1380	review
ocr_dataset/unlabeled/plate_20260827_092858_967557_conf0.667.jpg	PIN	0.3782	review
ocr_dataset/unlabeled/plate_20260827_092925_880881_conf0.733.jpg	J892	0.1251	review
ocr_dataset/unlabeled/plate_20260827_093054_458325_conf0.701.jpg	MEL290	0.3451	review
ocr_dataset/unlabeled/plate_20260827_093130_485635_conf0.733.jpg	LPH024	0.1065	review
ocr_dataset/unlabeled/plate_20260827_093245_144936_conf0.769.jpg	EPT2986	0.1362	review
ocr_dataset/unlabeled/plate_20260827_093308_006823_conf0.723.jpg	I30	0.1064	review
ocr_dataset/unlabeled/plate_20260827_093408_409801_conf0.731.jpg	M3	0.3042	review
ocr_dataset/unlabeled/plate_20260827_093418_426913_conf0.619.jpg	MN	0.2490	review
ocr_dataset/unlabeled/plate_20260827_093454_723777_conf0.712.jpg	LRCUO9I	0.0612	review
ocr_dataset/unlabeled/plate_20260827_093518_654407_conf0.722.jpg	W	0.0612	review
ocr_dataset/unlabeled/plate_20260827_093545_246316_conf0.750.jpg	P09	0.2082	review
ocr_dataset/unlabeled/plate_20260827_093556_926322_conf0.719.jpg	E	0.3073	review
ocr_dataset/unlabeled/plate_20260827_093606_981802_conf0.499.jpg	B1702	0.2356	review
ocr_dataset/unlabeled/plate_20260827_093721_694251_conf0.771.jpg	06523	0.4162	review
ocr_dataset/unlabeled/plate_20260827_093734_359687_conf0.748.jpg	KCE-669	0.9207	review
ocr_dataset/unlabeled/plate_20260827_093807_882896_conf0.788.jpg	852992	0.2364	review
ocr_dataset/unlabeled/plate_20260827_093856_844223_conf0.723.jpg	MP	0.9958	review
ocr_dataset/unlabeled/plate_20260827_093945_472244_conf0.617.jpg	MKG	0.4162	review
ocr_dataset/unlabeled/plate_20260827_094031_838995_conf0.756.jpg	SWL4	0.0291	review
ocr_dataset/unlabeled/plate_20260827_094046_755304_conf0.706.jpg	I6	0.0783	review
ocr_dataset/unlabeled/plate_20260827_094217_932250_conf0.798.jpg	EEBL	0.1075	review
ocr_dataset/unlabeled/plate_20260827_094227_962287_conf0.683.jpg	UC50Z	0.0615	review
ocr_dataset/unlabeled/plate_20260827_094312_852418_conf0.729.jpg	MFQ	0.2270	review
ocr_dataset/unlabeled/plate_20260827_094322_864605_conf0.750.jpg	MFW	0.0982	review
ocr_dataset/unlabeled/plate_20260827_094341_356902_conf0.754.jpg	MFW	0.1125	review
ocr_dataset/unlabeled/plate_20260827_094403_517045_conf0.667.jpg	X35	0.1360	review
ocr_dataset/unlabeled/plate_20260827_094432_368130_conf0.732.jpg	IAT	0.1469	review
ocr_dataset/unlabeled/plate_20260827_094543_370521_conf0.751.jpg	EV602	0.5131	review
ocr_dataset/unlabeled/plate_20260827_094553_629330_conf0.770.jpg	SYT	0.1436	review
ocr_dataset/unlabeled/plate_20260827_094603_663092_conf0.783.jpg	M3	0.3660	review
ocr_dataset/unlabeled/plate_20260827_094627_748800_conf0.778.jpg	MM	0.4105	review
ocr_dataset/unlabeled/plate_20260827_094724_169881_conf0.696.jpg	PDWLED	0.0902	review
ocr_dataset/unlabeled/plate_20260827_094830_260308_conf0.787.jpg	EHB573	0.3482	review
ocr_dataset/unlabeled/plate_20260827_094844_352712_conf0.729.jpg	D29	0.0858	review
ocr_dataset/unlabeled/plate_20260827_094854_433656_conf0.696.jpg	WW	0.1885	review
ocr_dataset/unlabeled/plate_20260827_094923_682073_conf0.677.jpg	F099	0.1583	review
ocr_dataset/unlabeled/plate_20260827_094948_985330_conf0.713.jpg	MC	0.1806	review
ocr_dataset/unlabeled/plate_20260827_095007_094699_conf0.607.jpg	EUZ	0.1424	review
ocr_dataset/unlabeled/plate_20260827_095017_180216_conf0.330.jpg	EC	0.3145	review
ocr_dataset/unlabeled/plate_20260827_095027_559383_conf0.751.jpg	MXW2	0.2149	review
ocr_dataset/unlabeled/plate_20260827_095050_134391_conf0.608.jpg	LEI	0.0400	review
ocr_dataset/unlabeled/plate_20260827_095112_692910_conf0.758.jpg	M6W	0.2811	review
ocr_dataset/unlabeled/plate_20260827_095122_694392_conf0.770.jpg	M06825	0.2561	review
ocr_dataset/unlabeled/plate_20260827_095142_968338_conf0.763.jpg	M00692	0.1370	review
ocr_dataset/unlabeled/plate_20260827_095209_187184_conf0.664.jpg	08521	0.0988	review
ocr_dataset/unlabeled/plate_20260827_095221_589962_conf0.624.jpg	LETE	0.0515	review
ocr_dataset/unlabeled/plate_20260827_095239_638661_conf0.795.jpg	WPM	0.0850	review
ocr_dataset/unlabeled/plate_20260827_095345_704800_conf0.281.jpg	F629T	0.1121	review
ocr_dataset/unlabeled/plate_20260827_095407_739519_conf0.756.jpg	MRV59	0.2117	review
ocr_dataset/unlabeled/plate_20260827_095456_170758_conf0.736.jpg	NJF-901	0.4159	review
ocr_dataset/unlabeled/plate_20260827_095506_198493_conf0.792.jpg	NJ5	0.3014	review
ocr_dataset/unlabeled/plate_20260827_095518_013346_conf0.739.jpg	IDI02	0.0470	review
ocr_dataset/unlabeled/plate_20260827_095547_135677_conf0.778.jpg	LKNE2	0.0839	review
ocr_dataset/unlabeled/plate_20260827_095632_561905_conf0.769.jpg	RVFO	0.6196	review
ocr_dataset/unlabeled/plate_20260827_095642_586937_conf0.797.jpg	1MO1	0.0589	review
ocr_dataset/unlabeled/plate_20260827_095653_489143_conf0.760.jpg	EMKO9Z	0.0845	review
ocr_dataset/unlabeled/plate_20260827_095809_799642_conf0.756.jpg	KHG-693	0.2448	review
ocr_dataset/unlabeled/plate_20260827_095834_651393_conf0.757.jpg	IECH2	0.1061	review
ocr_dataset/unlabeled/plate_20260827_095845_733899_conf0.667.jpg	W	0.0459	review
ocr_dataset/unlabeled/plate_20260827_095909_869279_conf0.780.jpg	BBC-014	0.2560	review
ocr_dataset/unlabeled/plate_20260827_095943_651671_conf0.708.jpg	MP	0.1183	review
ocr_dataset/unlabeled/plate_20260827_095953_682610_conf0.763.jpg	61B269	0.2142	review
ocr_dataset/unlabeled/plate_20260827_100006_345591_conf0.769.jpg	E0155	0.1730	review
ocr_dataset/unlabeled/plate_20260827_100018_075431_conf0.760.jpg	MED	0.1375	review
ocr_dataset/unlabeled/plate_20260827_100031_555202_conf0.766.jpg	P4A47	0.1948	review
ocr_dataset/unlabeled/plate_20260827_100100_101977_conf0.643.jpg	HWEB5	0.2009	review
ocr_dataset/unlabeled/plate_20260827_100117_884187_conf0.625.jpg	PE2B5	0.1439	review
ocr_dataset/unlabeled/plate_20260827_100233_202443_conf0.776.jpg	FSOD667	0.5068	review
ocr_dataset/unlabeled/plate_20260827_100243_210201_conf0.732.jpg	EOD56	0.2567	review
ocr_dataset/unlabeled/plate_20260827_100254_621473_conf0.732.jpg	EDDD	0.2663	review
ocr_dataset/unlabeled/plate_20260827_100321_051655_conf0.715.jpg	IM	0.4193	review
ocr_dataset/unlabeled/plate_20260827_100505_511399_conf0.694.jpg	RVE-626	0.4183	review
ocr_dataset/unlabeled/plate_20260827_100549_933516_conf0.780.jpg	AECQ-257	0.1160	review
ocr_dataset/unlabeled/plate_20260827_100600_939291_conf0.772.jpg	AECQ-257	0.1344	review
ocr_dataset/unlabeled/plate_20260827_100629_515092_conf0.710.jpg	TBN-896	0.0397	review
ocr_dataset/unlabeled/plate_20260827_100640_060174_conf0.753.jpg	IYL-144	0.3608	review
ocr_dataset/unlabeled/plate_20260827_100751_487886_conf0.738.jpg	ZK-923	0.8135	review
ocr_dataset/unlabeled/plate_20260827_100802_138384_conf0.791.jpg	AAJG-279	0.9768	review
ocr_dataset/unlabeled/plate_20260827_100818_313584_conf0.740.jpg	PWD-422	0.1466	review
ocr_dataset/unlabeled/plate_20260827_100835_938478_conf0.738.jpg	AOOD-050	0.3674	review
ocr_dataset/unlabeled/plate_20260827_100922_740859_conf0.695.jpg	AACS-94	0.4333	review
ocr_dataset/unlabeled/plate_20260827_100942_799007_conf0.783.jpg	KKT 617	0.3778	review
ocr_dataset/unlabeled/plate_20260827_100952_927768_conf0.776.jpg	LLU-033	0.3318	review
ocr_dataset/unlabeled/plate_20260827_101121_165878_conf0.660.jpg	SMY-588	0.0402	review
ocr_dataset/unlabeled/plate_20260827_101149_732890_conf0.762.jpg	SFY-420	0.0216	review
ocr_dataset/unlabeled/plate_20260827_101245_540176_conf0.737.jpg	SZM-975	0.2605	review
ocr_dataset/unlabeled/plate_20260827_101300_140700_conf0.780.jpg	AAEL-269	0.1276	review
ocr_dataset/unlabeled/plate_20260827_101325_877359_conf0.784.jpg	NCT-278	0.1378	review
ocr_dataset/unlabeled/plate_20260827_101335_912579_conf0.741.jpg	NCT-278	0.1083	review
ocr_dataset/unlabeled/plate_20260827_101345_958539_conf0.773.jpg	NCT-278	0.0509	review
ocr_dataset/unlabeled/plate_20260827_101355_990305_conf0.772.jpg	NCT-278	0.2326	review
ocr_dataset/unlabeled/plate_20260827_101406_068545_conf0.774.jpg	NCT-278	0.4304	review
ocr_dataset/unlabeled/plate_20260827_101417_191513_conf0.795.jpg	SUW-478	0.2992	review
ocr_dataset/unlabeled/plate_20260827_101433_964043_conf0.720.jpg	HPG-587	0.2092	review
ocr_dataset/unlabeled/plate_20260827_101510_538095_conf0.558.jpg	RPX-3	0.3813	review
ocr_dataset/unlabeled/plate_20260827_101544_797447_conf0.791.jpg	AOSM-234	0.2611	review
ocr_dataset/unlabeled/plate_20260827_101554_805074_conf0.765.jpg	TDZ-287	0.1326	review
ocr_dataset/unlabeled/plate_20260827_101606_013414_conf0.779.jpg	PYE-323	0.4936	review
ocr_dataset/unlabeled/plate_20260827_101640_401298_conf0.758.jpg	AEKS-893	0.1736	review
ocr_dataset/unlabeled/plate_20260827_101800_512010_conf0.672.jpg	RFF-644	0.3082	review
ocr_dataset/unlabeled/plate_20260827_101810_544050_conf0.706.jpg	LVH-512	0.8753	review
ocr_dataset/unlabeled/plate_20260827_101829_110502_conf0.782.jpg	SDS-343	0.1812	review
ocr_dataset/unlabeled/plate_20260827_101839_118933_conf0.782.jpg	SDS-343	0.2006	review
ocr_dataset/unlabeled/plate_20260827_101849_397309_conf0.729.jpg	LVH-512	0.4135	review
ocr_dataset/unlabeled/plate_20260827_101859_425324_conf0.690.jpg	LVH-512	0.3980	review
ocr_dataset/unlabeled/plate_20260827_101910_203164_conf0.670.jpg	LVH-512	0.1490	review
ocr_dataset/unlabeled/plate_20260827_102006_245387_conf0.801.jpg	MUN-624	0.1379	review
ocr_dataset/unlabeled/plate_20260827_102016_249269_conf0.782.jpg	MUN-624	0.1940	review
ocr_dataset/unlabeled/plate_20260827_102026_288303_conf0.784.jpg	MUN-624	0.2279	review
ocr_dataset/unlabeled/plate_20260827_102137_533472_conf0.743.jpg	HYZ-586	0.3950	review
ocr_dataset/unlabeled/plate_20260827_102220_518492_conf0.703.jpg	HYZ-586	0.2339	review
ocr_dataset/unlabeled/plate_20260827_102253_375552_conf0.706.jpg	IHC-630	0.1316	review
ocr_dataset/unlabeled/plate_20260827_102319_248293_conf0.767.jpg	JVY-205	0.0630	review
ocr_dataset/unlabeled/plate_20260827_102329_260274_conf0.781.jpg	JVY-205	0.6023	review
ocr_dataset/unlabeled/plate_20260827_102353_670111_conf0.741.jpg	KSD-287	0.5242	review
ocr_dataset/unlabeled/plate_20260827_102403_708827_conf0.758.jpg	JVX-521	0.2944	review
ocr_dataset/unlabeled/plate_20260827_102434_966948_conf0.789.jpg	IYZ-438	0.2193	review
ocr_dataset/unlabeled/plate_20260827_102446_369943_conf0.734.jpg	ITW-518	0.5008	review
ocr_dataset/unlabeled/plate_20260827_102516_370686_conf0.784.jpg	ITW-518	0.1644	review
ocr_dataset/unlabeled/plate_20260827_102537_720587_conf0.706.jpg	TFG-410	0.0000	review
ocr_dataset/unlabeled/plate_20260827_102556_923017_conf0.702.jpg	PWM-906	0.3306	review
ocr_dataset/unlabeled/plate_20260827_102607_814437_conf0.756.jpg	SPT-439	0.0734	review
ocr_dataset/unlabeled/plate_20260827_102630_945989_conf0.800.jpg	NXT-760	0.0580	review
ocr_dataset/unlabeled/plate_20260827_102656_375418_conf0.791.jpg	AIDM-110	0.0000	review
ocr_dataset/unlabeled/plate_20260827_102753_873685_conf0.735.jpg	SZJ-518	0.1140	review
ocr_dataset/unlabeled/plate_20260827_102856_739925_conf0.701.jpg	IOU-060	0.1564	review
ocr_dataset/unlabeled/plate_20260827_102909_099568_conf0.587.jpg	TDV-395	0.1053	review
ocr_dataset/unlabeled/plate_20260827_103032_962182_conf0.735.jpg	AEGT-443	0.1192	review
ocr_dataset/unlabeled/plate_20260827_103052_349497_conf0.750.jpg	SZE-428	0.1067	review
ocr_dataset/unlabeled/plate_20260827_103113_055905_conf0.746.jpg	TXAI-556	0.2539	review
ocr_dataset/unlabeled/plate_20260827_103123_160225_conf0.744.jpg	TXAI-556	0.3448	review
ocr_dataset/unlabeled/plate_20260827_103133_170762_conf0.722.jpg	TXAI-556	0.5787	review
ocr_dataset/unlabeled/plate_20260827_103143_942548_conf0.770.jpg	MBB-881	0.3863	review
ocr_dataset/unlabeled/plate_20260827_103156_932039_conf0.691.jpg	PER-528	0.1167	review
ocr_dataset/unlabeled/plate_20260827_103207_573274_conf0.741.jpg	PMW-143	0.1470	review
ocr_dataset/unlabeled/plate_20260827_103247_415386_conf0.724.jpg	NBX-090	0.2318	review
ocr_dataset/unlabeled/plate_20260827_103257_429189_conf0.721.jpg	NBX-090	0.3150	review
ocr_dataset/unlabeled/plate_20260827_103307_431646_conf0.718.jpg	NBX-090	0.6101	review
ocr_dataset/unlabeled/plate_20260827_103317_445264_conf0.724.jpg	NBX-090	0.4016	review
ocr_dataset/unlabeled/plate_20260827_103327_483269_conf0.606.jpg	SNV-326	0.1429	review
ocr_dataset/unlabeled/plate_20260827_103341_616344_conf0.676.jpg	JLR-329	0.2795	review
ocr_dataset/unlabeled/plate_20260827_103410_572778_conf0.769.jpg	AAFR-686	0.1371	review
ocr_dataset/unlabeled/plate_20260827_103428_616536_conf0.766.jpg	NTN-842	0.1565	review
ocr_dataset/unlabeled/plate_20260827_103457_340022_conf0.733.jpg	AEKS-093	0.1130	approved
ocr_dataset/unlabeled/plate_20260827_103510_460604_conf0.781.jpg	RIR-348	0.0788	approved
ocr_dataset/unlabeled/plate_20260827_103521_939817_conf0.536.jpg	TDY-198	0.0320	approved
ocr_dataset/unlabeled/plate_20260827_103542_365980_conf0.769.jpg	AOHP-561	0.1648	approved
ocr_dataset/unlabeled/plate_20260827_103552_373727_conf0.761.jpg	AELE-789	0.1575	approved
ocr_dataset/unlabeled/plate_20260827_103602_412726_conf0.744.jpg	AELE-789	0.4395	approved
ocr_dataset/unlabeled/plate_20260827_103612_427556_conf0.749.jpg	AELE-789	0.3837	approved
ocr_dataset/unlabeled/plate_20260827_103730_867322_conf0.753.jpg	LLJ-970	0.2490	approved
ocr_dataset/unlabeled/plate_20260827_103740_901753_conf0.760.jpg	LLJ-970	0.1400	approved
ocr_dataset/unlabeled/plate_20260827_103821_103474_conf0.774.jpg	LSN-507	0.1028	approved
ocr_dataset/unlabeled/plate_20260827_103831_446158_conf0.704.jpg	AEBD-670	0.1994	approved
ocr_dataset/unlabeled/plate_20260827_103841_457943_conf0.744.jpg	KC-907	0.9989	approved
ocr_dataset/unlabeled/plate_20260827_103914_331920_conf0.777.jpg	JJE-689	0.3729	approved
ocr_dataset/unlabeled/plate_20260827_104034_096151_conf0.668.jpg	NAU-481	0.3502	approved
ocr_dataset/unlabeled/plate_20260827_104049_034205_conf0.632.jpg	NAU-481	0.2560	approved
ocr_dataset/unlabeled/plate_20260827_104133_803861_conf0.649.jpg	NAU-481	0.2360	approved
ocr_dataset/unlabeled/plate_20260827_104146_132761_conf0.618.jpg	MZD-054	0.7994	approved
ocr_dataset/unlabeled/plate_20260827_104213_174240_conf0.726.jpg	TFH-886	0.4586	approved
ocr_dataset/unlabeled/plate_20260827_104321_360589_conf0.604.jpg	RYT-594	0.1416	approved
ocr_dataset/unlabeled/plate_20260827_104343_772438_conf0.724.jpg	TCW-488	0.3550	approved
ocr_dataset/unlabeled/plate_20260827_104354_008625_conf0.669.jpg	TCW-488	0.0616	approved
ocr_dataset/unlabeled/plate_20260827_104404_015677_conf0.785.jpg	AEBK-237    0.1678	approved	review
ocr_dataset/unlabeled/plate_20260827_104414_037047_conf0.671.jpg	TCW-488	0.0677	approved
ocr_dataset/unlabeled/plate_20260827_104424_039521_conf0.781.jpg	AEBK-237	0.0705	approved
ocr_dataset/unlabeled/plate_20260827_104434_071121_conf0.685.jpg	AAEL-	0.6046	approved
ocr_dataset/unlabeled/plate_20260827_104444_630830_conf0.677.jpg	TCM-488	0.0328	approved
ocr_dataset/unlabeled/plate_20260827_104506_930280_conf0.734.jpg	MRY-876	0.0782	approved
ocr_dataset/unlabeled/plate_20260827_104518_932645_conf0.752.jpg	KCR-870	0.3134	approved
ocr_dataset/unlabeled/plate_20260827_104636_861199_conf0.760.jpg	JAM-936	0.1596	approved
ocr_dataset/unlabeled/plate_20260827_104648_586699_conf0.775.jpg	AIAX-978	0.0658	approved
ocr_dataset/unlabeled/plate_20260827_104744_876277_conf0.777.jpg	TDX-362	0.2295	approved
ocr_dataset/unlabeled/plate_20260827_104754_920036_conf0.726.jpg	DP-511	0.7598	approved
ocr_dataset/unlabeled/plate_20260827_104816_579012_conf0.798.jpg	LKV-982	0.1416	approved
ocr_dataset/unlabeled/plate_20260827_104922_450446_conf0.757.jpg	RVY-673	0.1880	approved
ocr_dataset/unlabeled/plate_20260827_105000_033026_conf0.725.jpg	LRV-539	0.1006	approved
ocr_dataset/unlabeled/plate_20260827_105055_938112_conf0.793.jpg	RIR-349	0.7545	approved
ocr_dataset/unlabeled/plate_20260827_105107_877056_conf0.825.jpg	RZG-015	0.1991	approved
ocr_dataset/unlabeled/plate_20260827_105223_410443_conf0.787.jpg	MUD-233	0.1017	approved
ocr_dataset/unlabeled/plate_20260827_105233_448668_conf0.744.jpg	HZL-287	0.5604	approved
ocr_dataset/unlabeled/plate_20260827_105425_419901_conf0.688.jpg	KWL-494	0.0543	approved
ocr_dataset/unlabeled/plate_20260827_105449_104228_conf0.744.jpg	AEKI-016	0.0850	approved
ocr_dataset/unlabeled/plate_20260827_105459_199873_conf0.689.jpg	NFZ-967	0.1718	approved
ocr_dataset/unlabeled/plate_20260827_105602_705703_conf0.744.jpg	PFC-694	0.2242	approved
ocr_dataset/unlabeled/plate_20260827_105613_155842_conf0.774.jpg	NNB-642	0.0860	approved
ocr_dataset/unlabeled/plate_20260827_105638_320075_conf0.763.jpg	MDC-297	0.2107	approved
ocr_dataset/unlabeled/plate_20260827_105720_320833_conf0.782.jpg	GNR-903	0.1163	approved
ocr_dataset/unlabeled/plate_20260827_105731_111723_conf0.801.jpg	PLD-632	0.4834	approved
ocr_dataset/unlabeled/plate_20260827_105802_514330_conf0.765.jpg	REF-587	0.1270	approved
ocr_dataset/unlabeled/plate_20260827_105812_548673_conf0.733.jpg	K-283	0.9905	approved
ocr_dataset/unlabeled/plate_20260827_105822_551811_conf0.786.jpg	JTK-283	0.5999	approved
ocr_dataset/unlabeled/plate_20260827_105832_580970_conf0.792.jpg	JTK-283	0.9297	approved
ocr_dataset/unlabeled/plate_20260827_105842_649401_conf0.797.jpg	JTK-283	0.8820	approved
ocr_dataset/unlabeled/plate_20260827_105852_658669_conf0.798.jpg	JTK-283	0.9345	approved
ocr_dataset/unlabeled/plate_20260827_105916_156867_conf0.672.jpg	GOD-745	0.0615	approved
ocr_dataset/unlabeled/plate_20260827_105927_565774_conf0.695.jpg	KXE-556	0.0777	approved
ocr_dataset/unlabeled/plate_20260827_105943_432273_conf0.599.jpg	PLY-37	0.0644	approved
ocr_dataset/unlabeled/plate_20260827_110022_732519_conf0.472.jpg	TXAJ-383    0.2559	approved	review
ocr_dataset/unlabeled/plate_20260827_110044_027126_conf0.494.jpg	TXAJ-383	0.1851	approved
ocr_dataset/unlabeled/plate_20260827_110106_737988_conf0.684.jpg	MBB-881	0.1842	approved
ocr_dataset/unlabeled/plate_20260827_110207_347310_conf0.773.jpg	SDT-951	0.1311	approved
ocr_dataset/unlabeled/plate_20260827_110217_366023_conf0.791.jpg	NTY-009	0.2712	approved
ocr_dataset/unlabeled/plate_20260827_110239_519794_conf0.656.jpg	KEH-003	0.2058	approved
ocr_dataset/unlabeled/plate_20260827_110337_476560_conf0.765.jpg	AAFM-203	0.1368	approved
ocr_dataset/unlabeled/plate_20260827_110403_575663_conf0.776.jpg	SYW-010	0.6484	approved
ocr_dataset/unlabeled/plate_20260827_110432_201750_conf0.760.jpg	AIHY-283	0.0286	approved
ocr_dataset/unlabeled/plate_20260827_110452_013975_conf0.757.jpg	AAKA-370	0.0493	approved
ocr_dataset/unlabeled/plate_20260827_110521_421967_conf0.749.jpg	PAJ-920	0.3292	approved
ocr_dataset/unlabeled/plate_20260827_110536_308006_conf0.585.jpg	MCB-558	0.0259	approved
ocr_dataset/unlabeled/plate_20260827_110606_507579_conf0.746.jpg	IEC324	0.1106	approved
ocr_dataset/unlabeled/plate_20260827_110700_617541_conf0.793.jpg	PAA-533	0.1541	approved
