image_path	suggested_text	confidence	status
ocr_dataset/unlabeled/plate_20260827_091219_868943_conf0.773.jpg	AIJZ-318	0.3854	approved
ocr_dataset/unlabeled/plate_20260827_091259_348222_conf0.752.jpg	LHE-569	0.0890	approved
ocr_dataset/unlabeled/plate_20260827_091309_349167_conf0.730.jpg	LHE-569	0.4898	approved
ocr_dataset/unlabeled/plate_20260827_091320_659339_conf0.775.jpg	PDR-388	0.1866	approved
ocr_dataset/unlabeled/plate_20260827_091338_096622_conf0.568.jpg	HWP-856	0.0318	approved
ocr_dataset/unlabeled/plate_20260827_091517_385325_conf0.711.jpg	MHJ-578	0.1097	approved
ocr_dataset/unlabeled/plate_20260827_091544_552531_conf0.754.jpg	MYX-851	0.0593	approved
ocr_dataset/unlabeled/plate_20260827_091554_581469_conf0.791.jpg	LLU-847	0.3449	approved
ocr_dataset/unlabeled/plate_20260827_091605_326906_conf0.774.jpg	LLU-847	0.2600	approved
ocr_dataset/unlabeled/plate_20260827_091615_357212_conf0.783.jpg	LLU-847	0.2255	approved
ocr_dataset/unlabeled/plate_20260827_091625_365958_conf0.783.jpg	LLU-847	0.1150	approved
ocr_dataset/unlabeled/plate_20260827_091648_182708_conf0.719.jpg	MTS-755	0.0890	approved
ocr_dataset/unlabeled/plate_20260827_091704_085815_conf0.739.jpg	ITG-842	0.1512	approved
ocr_dataset/unlabeled/plate_20260827_091717_536950_conf0.722.jpg	GAW-050	0.7047	approved
ocr_dataset/unlabeled/plate_20260827_091747_854757_conf0.747.jpg	AEJY-460	0.2396	approved
ocr_dataset/unlabeled/plate_20260827_091816_943125_conf0.775.jpg	NGN-901	0.2258	approved
ocr_dataset/unlabeled/plate_20260827_091835_751438_conf0.688.jpg	SAS-058	0.2014	approved
ocr_dataset/unlabeled/plate_20260827_091923_013566_conf0.586.jpg	SXJ- 0.2526	approved
ocr_dataset/unlabeled/plate_20260827_091933_042241_conf0.739.jpg	SXJ-61	0.1705	approved
ocr_dataset/unlabeled/plate_20260827_091946_662300_conf0.790.jpg	MYG-207	0.2048	approved
ocr_dataset/unlabeled/plate_20260827_092013_447300_conf0.665.jpg	IRP-634	0.2134	approved
ocr_dataset/unlabeled/plate_20260827_092115_621389_conf0.676.jpg	AODD-823	0.1692	approved
ocr_dataset/unlabeled/plate_20260827_092125_893973_conf0.779.jpg	AOFR-413	0.9160	approved
ocr_dataset/unlabeled/plate_20260827_092136_626075_conf0.537.jpg	KCR-772	0.0978	approved
ocr_dataset/unlabeled/plate_20260827_092204_618249_conf0.749.jpg	LXC-378	0.1380	approved
ocr_dataset/unlabeled/plate_20260827_092228_247250_conf0.814.jpg	AUDG-306	0.2148	approved
ocr_dataset/unlabeled/plate_20260827_092254_034461_conf0.724.jpg	DG-306	0.1444	approved
ocr_dataset/unlabeled/plate_20260827_092346_516444_conf0.771.jpg	TFH-628	0.1231	approved
ocr_dataset/unlabeled/plate_20260827_092441_015129_conf0.762.jpg	AALJ-811	0.4621	approved
ocr_dataset/unlabeled/plate_20260827_092452_188533_conf0.662.jpg	PIY-412	0.1386	approved
ocr_dataset/unlabeled/plate_20260827_092508_965377_conf0.713.jpg	PLY-037	0.0302	approved
ocr_dataset/unlabeled/plate_20260827_092606_425669_conf0.775.jpg	SZJ-450	0.6522	approved
ocr_dataset/unlabeled/plate_20260827_092746_334637_conf0.773.jpg	MWK-409	0.1632	approved
ocr_dataset/unlabeled/plate_20260827_092757_819895_conf0.783.jpg	PZE-878	0.4974	approved
ocr_dataset/unlabeled/plate_20260827_092838_710609_conf0.784.jpg	NSW-962	0.1470	approved
ocr_dataset/unlabeled/plate_20260827_092848_942181_conf0.767.jpg	PLN-348	0.1380	approved
ocr_dataset/unlabeled/plate_20260827_092858_967557_conf0.667.jpg	PLN-3	0.3782	approved
ocr_dataset/unlabeled/plate_20260827_092925_880881_conf0.733.jpg	NGN-826	0.1251	approved
ocr_dataset/unlabeled/plate_20260827_093054_458325_conf0.701.jpg	AAEL-290	0.3451	approved
ocr_dataset/unlabeled/plate_20260827_093130_485635_conf0.733.jpg	PHK-874	0.1065	approved
ocr_dataset/unlabeled/plate_20260827_093245_144936_conf0.769.jpg	SPT-298	0.1362	approved
ocr_dataset/unlabeled/plate_20260827_093308_006823_conf0.723.jpg	AUBY-463	0.1064	approved
ocr_dataset/unlabeled/plate_20260827_093408_409801_conf0.731.jpg	NJF-345	0.3042	review
ocr_dataset/unlabeled/plate_20260827_093418_426913_conf0.619.jpg	AEEU-304	0.2490	approved
ocr_dataset/unlabeled/plate_20260827_093454_723777_conf0.712.jpg	KGU-094	0.0612	approved
ocr_dataset/unlabeled/plate_20260827_093518_654407_conf0.722.jpg	SYK-916	0.0612	approved
ocr_dataset/unlabeled/plate_20260827_093545_246316_conf0.750.jpg	PTW-109	0.2082	approved
ocr_dataset/unlabeled/plate_20260827_093556_926322_conf0.719.jpg	SYK-916	0.3073	approved
ocr_dataset/unlabeled/plate_20260827_093606_981802_conf0.499.jpg	IBY-202	0.2356	approved
ocr_dataset/unlabeled/plate_20260827_093721_694251_conf0.771.jpg	NHS-523	0.4162	approved
ocr_dataset/unlabeled/plate_20260827_093734_359687_conf0.748.jpg	KCE-669	0.9207	approved
ocr_dataset/unlabeled/plate_20260827_093807_882896_conf0.788.jpg	RSZ-997	0.2364	approved
ocr_dataset/unlabeled/plate_20260827_093856_844223_conf0.723.jpg	TAP-311	0.9958	approved
ocr_dataset/unlabeled/plate_20260827_093945_472244_conf0.617.jpg	TAK-612	0.4162	approved
ocr_dataset/unlabeled/plate_20260827_094031_838995_conf0.756.jpg	SVU-441	0.0291	approved
ocr_dataset/unlabeled/plate_20260827_094046_755304_conf0.706.jpg	AAJT-175	0.0783	approved
ocr_dataset/unlabeled/plate_20260827_094217_932250_conf0.798.jpg	IVM-687	0.1075	approved
ocr_dataset/unlabeled/plate_20260827_094227_962287_conf0.683.jpg	JCS-632	0.0615	approved
ocr_dataset/unlabeled/plate_20260827_094312_852418_conf0.729.jpg	LWF-440	0.2270	approved
ocr_dataset/unlabeled/plate_20260827_094322_864605_conf0.750.jpg	LWF-440	0.0982	approved
ocr_dataset/unlabeled/plate_20260827_094341_356902_conf0.754.jpg	LWF-440	0.1125	approved
ocr_dataset/unlabeled/plate_20260827_094403_517045_conf0.667.jpg	RKS-570	0.1360	approved
ocr_dataset/unlabeled/plate_20260827_094432_368130_conf0.732.jpg	RVX-371	0.1469	approved
ocr_dataset/unlabeled/plate_20260827_094543_370521_conf0.751.jpg	IIV-602	0.5131	approved
ocr_dataset/unlabeled/plate_20260827_094553_629330_conf0.770.jpg	SYW-010	0.1436	approved
ocr_dataset/unlabeled/plate_20260827_094603_663092_conf0.783.jpg	MFE-394	0.3660	approved
ocr_dataset/unlabeled/plate_20260827_094627_748800_conf0.778.jpg	AIHD-879	0.4105	approved
ocr_dataset/unlabeled/plate_20260827_094724_169881_conf0.696.jpg	PPM-483	0.0902	approved
ocr_dataset/unlabeled/plate_20260827_094830_260308_conf0.787.jpg	SHB-573	0.3482	approved
ocr_dataset/unlabeled/plate_20260827_094844_352712_conf0.729.jpg	JWN-779	0.0858	approved
ocr_dataset/unlabeled/plate_20260827_094854_433656_conf0.696.jpg	NAU-481	0.1885	approved
ocr_dataset/unlabeled/plate_20260827_094923_682073_conf0.677.jpg	HAC-395	0.1583	approved
ocr_dataset/unlabeled/plate_20260827_094948_985330_conf0.713.jpg	HAC-395	0.1806	approved
ocr_dataset/unlabeled/plate_20260827_095007_094699_conf0.607.jpg	GUR-25	0.1424	approved
ocr_dataset/unlabeled/plate_20260827_095017_180216_conf0.330.jpg	HAC-395	0.3145	approved
ocr_dataset/unlabeled/plate_20260827_095027_559383_conf0.751.jpg	MXY-025	0.2149	approved
ocr_dataset/unlabeled/plate_20260827_095050_134391_conf0.608.jpg	KIG-912	0.0400	approved
ocr_dataset/unlabeled/plate_20260827_095112_692910_conf0.758.jpg	AAGT-825	0.2811	approved
ocr_dataset/unlabeled/plate_20260827_095122_694392_conf0.770.jpg	AAGT-825	0.2561	approved
ocr_dataset/unlabeled/plate_20260827_095142_968338_conf0.763.jpg	AAGT-825	0.1370	approved
ocr_dataset/unlabeled/plate_20260827_095209_187184_conf0.664.jpg	RYS-773	0.0988	approved
ocr_dataset/unlabeled/plate_20260827_095221_589962_conf0.624.jpg	MPE-952	0.0515	approved
ocr_dataset/unlabeled/plate_20260827_095239_638661_conf0.795.jpg	LFJ-112	0.0850	approved
ocr_dataset/unlabeled/plate_20260827_095345_704800_conf0.281.jpg	SGZ-931	0.1121	approved
ocr_dataset/unlabeled/plate_20260827_095407_739519_conf0.756.jpg	LRV-539	0.2117	approved
ocr_dataset/unlabeled/plate_20260827_095456_170758_conf0.736.jpg	JJF-901	0.4159	approved
ocr_dataset/unlabeled/plate_20260827_095506_198493_conf0.792.jpg	NCJ-533	0.3014	approved
ocr_dataset/unlabeled/plate_20260827_095518_013346_conf0.739.jpg	NYD-102	0.0470	approved
ocr_dataset/unlabeled/plate_20260827_095547_135677_conf0.778.jpg	KNE-753	0.0839	approved
ocr_dataset/unlabeled/plate_20260827_095632_561905_conf0.769.jpg	RVF-041	0.6196	approved
ocr_dataset/unlabeled/plate_20260827_095642_586937_conf0.797.jpg	SAM-615	0.0589	approved
ocr_dataset/unlabeled/plate_20260827_095653_489143_conf0.760.jpg	NVK-697	0.0845	approved
ocr_dataset/unlabeled/plate_20260827_095809_799642_conf0.756.jpg	KMG-693	0.2448	approved
ocr_dataset/unlabeled/plate_20260827_095834_651393_conf0.757.jpg	NCC-874	0.1061	approved
ocr_dataset/unlabeled/plate_20260827_095845_733899_conf0.667.jpg	AOLQ-464	0.0459	approved
ocr_dataset/unlabeled/plate_20260827_095909_869279_conf0.780.jpg	SBC-044	0.2560	approved
ocr_dataset/unlabeled/plate_20260827_095943_651671_conf0.708.jpg	AIFK	0.1183	approved
ocr_dataset/unlabeled/plate_20260827_095953_682610_conf0.763.jpg	STB-469	0.2142	approved
ocr_dataset/unlabeled/plate_20260827_100006_345591_conf0.769.jpg	AEBJ-553	0.1730	approved
ocr_dataset/unlabeled/plate_20260827_100018_075431_conf0.760.jpg	RWF-683	0.1375	approved
ocr_dataset/unlabeled/plate_20260827_100031_555202_conf0.766.jpg	PAA-467	0.1948	approved
ocr_dataset/unlabeled/plate_20260827_100100_101977_conf0.643.jpg	AOPE-785	0.2009	approved
ocr_dataset/unlabeled/plate_20260827_100117_884187_conf0.625.jpg	PE-785	0.1439	approved
ocr_dataset/unlabeled/plate_20260827_100233_202443_conf0.776.jpg	SOD-667	0.5068	approved
ocr_dataset/unlabeled/plate_20260827_100243_210201_conf0.732.jpg	SOD-667	0.2567	approved
ocr_dataset/unlabeled/plate_20260827_100254_621473_conf0.732.jpg	SOD-667	0.2663	approved
ocr_dataset/unlabeled/plate_20260827_100321_051655_conf0.715.jpg	MXC-928	0.4193	approved
ocr_dataset/unlabeled/plate_20260827_100505_511399_conf0.694.jpg	RVE-626	0.4183	approved
ocr_dataset/unlabeled/plate_20260827_100549_933516_conf0.780.jpg	AECQ-257	0.1160	approved
ocr_dataset/unlabeled/plate_20260827_100600_939291_conf0.772.jpg	AECQ-257	0.1344	approved
ocr_dataset/unlabeled/plate_20260827_100629_515092_conf0.710.jpg	TBN-896	0.0397	approved
ocr_dataset/unlabeled/plate_20260827_100640_060174_conf0.753.jpg	IYL-144	0.3608	approved
ocr_dataset/unlabeled/plate_20260827_100751_487886_conf0.738.jpg	ZK-923	0.8135	approved
ocr_dataset/unlabeled/plate_20260827_100802_138384_conf0.791.jpg	AAJG-279	0.9768	approved
ocr_dataset/unlabeled/plate_20260827_100818_313584_conf0.740.jpg	PWD-422	0.1466	approved
ocr_dataset/unlabeled/plate_20260827_100835_938478_conf0.738.jpg	AOOD-050	0.3674	approved
ocr_dataset/unlabeled/plate_20260827_100922_740859_conf0.695.jpg	AACS-948	0.4333	approved
ocr_dataset/unlabeled/plate_20260827_100942_799007_conf0.783.jpg	KKT 617	0.3778	approved
ocr_dataset/unlabeled/plate_20260827_100952_927768_conf0.776.jpg	LLU-033	0.3318	approved
ocr_dataset/unlabeled/plate_20260827_101121_165878_conf0.660.jpg	SMY-588	0.0402	approved
ocr_dataset/unlabeled/plate_20260827_101149_732890_conf0.762.jpg	SFY-420	0.0216	approved
ocr_dataset/unlabeled/plate_20260827_101245_540176_conf0.737.jpg	SZM-975	0.2605	approved
ocr_dataset/unlabeled/plate_20260827_101300_140700_conf0.780.jpg	AAEL-269	0.1276	approved
ocr_dataset/unlabeled/plate_20260827_101325_877359_conf0.784.jpg	NCT-278	0.1378	approved
ocr_dataset/unlabeled/plate_20260827_101335_912579_conf0.741.jpg	NCT-278	0.1083	approved
ocr_dataset/unlabeled/plate_20260827_101345_958539_conf0.773.jpg	NCT-278	0.0509	approved
ocr_dataset/unlabeled/plate_20260827_101355_990305_conf0.772.jpg	NCT-278	0.2326	approved
ocr_dataset/unlabeled/plate_20260827_101406_068545_conf0.774.jpg	NCT-278	0.4304	approved
ocr_dataset/unlabeled/plate_20260827_101417_191513_conf0.795.jpg	SUW-478	0.2992	approved
ocr_dataset/unlabeled/plate_20260827_101433_964043_conf0.720.jpg	HPG-587	0.2092	approved
ocr_dataset/unlabeled/plate_20260827_101510_538095_conf0.558.jpg	RPX-39	0.3813	approved
ocr_dataset/unlabeled/plate_20260827_101544_797447_conf0.791.jpg	AOSM-234	0.2611	approved
ocr_dataset/unlabeled/plate_20260827_101554_805074_conf0.765.jpg	TDZ-287	0.1326	approved
ocr_dataset/unlabeled/plate_20260827_101606_013414_conf0.779.jpg	PYE-323	0.4936	approved
ocr_dataset/unlabeled/plate_20260827_101640_401298_conf0.758.jpg	AEKS-893	0.1736	approved
ocr_dataset/unlabeled/plate_20260827_101800_512010_conf0.672.jpg	RFF-644	0.3082	approved
ocr_dataset/unlabeled/plate_20260827_101810_544050_conf0.706.jpg	LVH-512	0.8753	approved
ocr_dataset/unlabeled/plate_20260827_101829_110502_conf0.782.jpg	SDS-343	0.1812	approved
ocr_dataset/unlabeled/plate_20260827_101839_118933_conf0.782.jpg	SDS-343	0.2006	approved
ocr_dataset/unlabeled/plate_20260827_101849_397309_conf0.729.jpg	LVH-512	0.4135	approved
ocr_dataset/unlabeled/plate_20260827_101859_425324_conf0.690.jpg	LVH-512	0.3980	approved
ocr_dataset/unlabeled/plate_20260827_101910_203164_conf0.670.jpg	LVH-512	0.1490	approved
ocr_dataset/unlabeled/plate_20260827_102006_245387_conf0.801.jpg	MUN-624	0.1379	approved
ocr_dataset/unlabeled/plate_20260827_102016_249269_conf0.782.jpg	MUN-624	0.1940	approved
ocr_dataset/unlabeled/plate_20260827_102026_288303_conf0.784.jpg	MUN-624	0.2279	approved
ocr_dataset/unlabeled/plate_20260827_102137_533472_conf0.743.jpg	HYZ-586	0.3950	approved
ocr_dataset/unlabeled/plate_20260827_102220_518492_conf0.703.jpg	HYZ-586	0.2339	approved
ocr_dataset/unlabeled/plate_20260827_102253_375552_conf0.706.jpg	IHC-630	0.1316	approved
ocr_dataset/unlabeled/plate_20260827_102319_248293_conf0.767.jpg	JVY-205	0.0630	approved
ocr_dataset/unlabeled/plate_20260827_102329_260274_conf0.781.jpg	JVY-205	0.6023	approved
ocr_dataset/unlabeled/plate_20260827_102353_670111_conf0.741.jpg	KSD-287	0.5242	approved
ocr_dataset/unlabeled/plate_20260827_102403_708827_conf0.758.jpg	JVX-521	0.2944	approved
ocr_dataset/unlabeled/plate_20260827_102434_966948_conf0.789.jpg	IYZ-438	0.2193	approved
ocr_dataset/unlabeled/plate_20260827_102446_369943_conf0.734.jpg	ITW-518	0.5008	approved
ocr_dataset/unlabeled/plate_20260827_102516_370686_conf0.784.jpg	ITW-518	0.1644	approved
ocr_dataset/unlabeled/plate_20260827_102537_720587_conf0.706.jpg	TFG-410	0.0000	approved
ocr_dataset/unlabeled/plate_20260827_102556_923017_conf0.702.jpg	PWM-906	0.3306	approved
ocr_dataset/unlabeled/plate_20260827_102607_814437_conf0.756.jpg	SPT-439	0.0734	approved
ocr_dataset/unlabeled/plate_20260827_102630_945989_conf0.800.jpg	NXT-760	0.0580	approved
ocr_dataset/unlabeled/plate_20260827_102656_375418_conf0.791.jpg	AIDM-110	0.0000	approved
ocr_dataset/unlabeled/plate_20260827_102753_873685_conf0.735.jpg	SZJ-518	0.1140	approved
ocr_dataset/unlabeled/plate_20260827_102856_739925_conf0.701.jpg	IOU-060	0.1564	approved
ocr_dataset/unlabeled/plate_20260827_102909_099568_conf0.587.jpg	TDV-395	0.1053	approved
ocr_dataset/unlabeled/plate_20260827_103032_962182_conf0.735.jpg	AEGT-443	0.1192	approved
ocr_dataset/unlabeled/plate_20260827_103052_349497_conf0.750.jpg	SZE-428	0.1067	approved
ocr_dataset/unlabeled/plate_20260827_103113_055905_conf0.746.jpg	TXAI-556	0.2539	approved
ocr_dataset/unlabeled/plate_20260827_103123_160225_conf0.744.jpg	TXAI-556	0.3448	approved
ocr_dataset/unlabeled/plate_20260827_103133_170762_conf0.722.jpg	TXAI-556	0.5787	approved
ocr_dataset/unlabeled/plate_20260827_103143_942548_conf0.770.jpg	MBB-881	0.3863	approved
ocr_dataset/unlabeled/plate_20260827_103156_932039_conf0.691.jpg	PER-528	0.1167	approved
ocr_dataset/unlabeled/plate_20260827_103207_573274_conf0.741.jpg	PMW-143	0.1470	approved
ocr_dataset/unlabeled/plate_20260827_103247_415386_conf0.724.jpg	NBX-090	0.2318	approved
ocr_dataset/unlabeled/plate_20260827_103257_429189_conf0.721.jpg	NBX-090	0.3150	approved
ocr_dataset/unlabeled/plate_20260827_103307_431646_conf0.718.jpg	NBX-090	0.6101	approved
ocr_dataset/unlabeled/plate_20260827_103317_445264_conf0.724.jpg	NBX-090	0.4016	approved
ocr_dataset/unlabeled/plate_20260827_103327_483269_conf0.606.jpg	SNV-326	0.1429	approved
ocr_dataset/unlabeled/plate_20260827_103341_616344_conf0.676.jpg	JLR-329	0.2795	approved
ocr_dataset/unlabeled/plate_20260827_103410_572778_conf0.769.jpg	AAFR-686	0.1371	approved
ocr_dataset/unlabeled/plate_20260827_103428_616536_conf0.766.jpg	NTN-842	0.1565	approved
ocr_dataset/unlabeled/plate_20260827_103457_340022_conf0.733.jpg	AEKS-093	0.1130	approved
ocr_dataset/unlabeled/plate_20260827_103510_460604_conf0.781.jpg	RIR-348	0.0788	approved
ocr_dataset/unlabeled/plate_20260827_103521_939817_conf0.536.jpg	TDY-198	0.0320	approved
ocr_dataset/unlabeled/plate_20260827_103542_365980_conf0.769.jpg	AOHP-561	0.1648	approved
ocr_dataset/unlabeled/plate_20260827_103552_373727_conf0.761.jpg	AELE-789	0.1575	approved
ocr_dataset/unlabeled/plate_20260827_103602_412726_conf0.744.jpg	AELE-789	0.4395	approved
ocr_dataset/unlabeled/plate_20260827_103612_427556_conf0.749.jpg	AELE-789	0.3837	approved
ocr_dataset/unlabeled/plate_20260827_103730_867322_conf0.753.jpg	LLJ-970	0.2490	approved
ocr_dataset/unlabeled/plate_20260827_103740_901753_conf0.760.jpg	LLJ-970	0.1400	approved
ocr_dataset/unlabeled/plate_20260827_103821_103474_conf0.774.jpg	LSN-507	0.1028	approved
ocr_dataset/unlabeled/plate_20260827_103831_446158_conf0.704.jpg	AEBD-670	0.1994	approved
ocr_dataset/unlabeled/plate_20260827_103841_457943_conf0.744.jpg	KC-970	0.9989	approved
ocr_dataset/unlabeled/plate_20260827_103914_331920_conf0.777.jpg	JJE-689	0.3729	approved
ocr_dataset/unlabeled/plate_20260827_104034_096151_conf0.668.jpg	NAU-481	0.3502	approved
ocr_dataset/unlabeled/plate_20260827_104049_034205_conf0.632.jpg	NAU-481	0.2560	approved
ocr_dataset/unlabeled/plate_20260827_104133_803861_conf0.649.jpg	NAU-481	0.2360	approved
ocr_dataset/unlabeled/plate_20260827_104146_132761_conf0.618.jpg	MZD-054	0.7994	approved
ocr_dataset/unlabeled/plate_20260827_104213_174240_conf0.726.jpg	TFH-886	0.4586	approved
ocr_dataset/unlabeled/plate_20260827_104321_360589_conf0.604.jpg	RYT-594	0.1416	approved
ocr_dataset/unlabeled/plate_20260827_104343_772438_conf0.724.jpg	TCW-488	0.3550	approved
ocr_dataset/unlabeled/plate_20260827_104354_008625_conf0.669.jpg	TCW-488	0.0616	approved
ocr_dataset/unlabeled/plate_20260827_104404_015677_conf0.785.jpg	AEBK-237	manual	approved
ocr_dataset/unlabeled/plate_20260827_104414_037047_conf0.671.jpg	TCW-488	0.0677	approved
ocr_dataset/unlabeled/plate_20260827_104424_039521_conf0.781.jpg	AEBK-237	0.0705	approved
ocr_dataset/unlabeled/plate_20260827_104434_071121_conf0.685.jpg	AEEL-	0.6046	approved
ocr_dataset/unlabeled/plate_20260827_104444_630830_conf0.677.jpg	TCW-488	0.0328	approved
ocr_dataset/unlabeled/plate_20260827_104506_930280_conf0.734.jpg	MRY-876	0.0782	approved
ocr_dataset/unlabeled/plate_20260827_104518_932645_conf0.752.jpg	KCR-870	0.3134	approved
ocr_dataset/unlabeled/plate_20260827_104636_861199_conf0.760.jpg	JAM-936	0.1596	approved
ocr_dataset/unlabeled/plate_20260827_104648_586699_conf0.775.jpg	AIAX-978	0.0658	approved
ocr_dataset/unlabeled/plate_20260827_104744_876277_conf0.777.jpg	TDX-362	0.2295	approved
ocr_dataset/unlabeled/plate_20260827_104754_920036_conf0.726.jpg	LDP-511	0.7598	approved
ocr_dataset/unlabeled/plate_20260827_104816_579012_conf0.798.jpg	LKV-982	0.1416	approved
ocr_dataset/unlabeled/plate_20260827_104922_450446_conf0.757.jpg	RVY-673	0.1880	approved
ocr_dataset/unlabeled/plate_20260827_105000_033026_conf0.725.jpg	LRV-539	0.1006	approved
ocr_dataset/unlabeled/plate_20260827_105055_938112_conf0.793.jpg	RIR-349	0.7545	approved
ocr_dataset/unlabeled/plate_20260827_105107_877056_conf0.825.jpg	RZG-015	0.1991	approved
ocr_dataset/unlabeled/plate_20260827_105223_410443_conf0.787.jpg	MUD-233	0.1017	approved
ocr_dataset/unlabeled/plate_20260827_105233_448668_conf0.744.jpg	HZL-287	0.5604	approved
ocr_dataset/unlabeled/plate_20260827_105425_419901_conf0.688.jpg	KWL-494	0.0543	approved
ocr_dataset/unlabeled/plate_20260827_105449_104228_conf0.744.jpg	AEKI-016	0.0850	approved
ocr_dataset/unlabeled/plate_20260827_105459_199873_conf0.689.jpg	NFZ-967	0.1718	approved
ocr_dataset/unlabeled/plate_20260827_105602_705703_conf0.744.jpg	PFC-694	0.2242	approved
ocr_dataset/unlabeled/plate_20260827_105613_155842_conf0.774.jpg	NNB-642	0.0860	approved
ocr_dataset/unlabeled/plate_20260827_105638_320075_conf0.763.jpg	MDC-297	0.2107	approved
ocr_dataset/unlabeled/plate_20260827_105720_320833_conf0.782.jpg	GNR-903	0.1163	approved
ocr_dataset/unlabeled/plate_20260827_105731_111723_conf0.801.jpg	PLD-632	0.4834	approved
ocr_dataset/unlabeled/plate_20260827_105802_514330_conf0.765.jpg	REF-587	0.1270	approved
ocr_dataset/unlabeled/plate_20260827_105812_548673_conf0.733.jpg	K-283	0.9905	approved
ocr_dataset/unlabeled/plate_20260827_105822_551811_conf0.786.jpg	JTK-283	0.5999	approved
ocr_dataset/unlabeled/plate_20260827_105832_580970_conf0.792.jpg	JTK-283	0.9297	approved
ocr_dataset/unlabeled/plate_20260827_105842_649401_conf0.797.jpg	JTK-283	0.8820	approved
ocr_dataset/unlabeled/plate_20260827_105852_658669_conf0.798.jpg	JTK-283	0.9345	approved
ocr_dataset/unlabeled/plate_20260827_105916_156867_conf0.672.jpg	GOD-745	0.0615	approved
ocr_dataset/unlabeled/plate_20260827_105927_565774_conf0.695.jpg	KXE-556	0.0777	approved
ocr_dataset/unlabeled/plate_20260827_105943_432273_conf0.599.jpg	PLY-37	0.0644	approved
ocr_dataset/unlabeled/plate_20260827_110022_732519_conf0.472.jpg	TXAJ-383 manual	approved
ocr_dataset/unlabeled/plate_20260827_110044_027126_conf0.494.jpg	TXAJ-383 0.1851	approved
ocr_dataset/unlabeled/plate_20260827_110106_737988_conf0.684.jpg	MBB-881	0.1842	approved
ocr_dataset/unlabeled/plate_20260827_110207_347310_conf0.773.jpg	SDT-951	0.1311	approved
ocr_dataset/unlabeled/plate_20260827_110217_366023_conf0.791.jpg	NTY-009	0.2712	approved
ocr_dataset/unlabeled/plate_20260827_110239_519794_conf0.656.jpg	KEH-003	0.2058	approved
ocr_dataset/unlabeled/plate_20260827_110337_476560_conf0.765.jpg	AAFM-203	0.1368	approved
ocr_dataset/unlabeled/plate_20260827_110403_575663_conf0.776.jpg	SYW-010	0.6484	approved
ocr_dataset/unlabeled/plate_20260827_110432_201750_conf0.760.jpg	AIHY-283	0.0286	approved
ocr_dataset/unlabeled/plate_20260827_110452_013975_conf0.757.jpg	AAKA-370	0.0493	approved
ocr_dataset/unlabeled/plate_20260827_110521_421967_conf0.749.jpg	PAJ-920	0.3292	approved
ocr_dataset/unlabeled/plate_20260827_110536_308006_conf0.585.jpg	MCB-558	0.0259	approved
ocr_dataset/unlabeled/plate_20260827_110606_507579_conf0.746.jpg	IEC-324	0.1106	approved
ocr_dataset/unlabeled/plate_20260827_110700_617541_conf0.793.jpg	PAA-533	0.1541	approved
ocr_dataset/unlabeled/plate_20260827_110720_782390_conf0.668.jpg	IAL-044	0.1322	approved
ocr_dataset/unlabeled/plate_20260827_110734_305359_conf0.753.jpg	ICW-562	0.1372	approved
ocr_dataset/unlabeled/plate_20260827_110832_602235_conf0.737.jpg	KPS-273	0.1536	approved
ocr_dataset/unlabeled/plate_20260827_110921_038910_conf0.760.jpg	RAS-652	0.1208	approved
ocr_dataset/unlabeled/plate_20260827_110933_436796_conf0.764.jpg	NJF-459	0.5536	approved
ocr_dataset/unlabeled/plate_20260827_111104_536872_conf0.706.jpg	KNY-246	0.0952	approved
ocr_dataset/unlabeled/plate_20260827_111236_478156_conf0.745.jpg	AECG-173	0.4963	approved
ocr_dataset/unlabeled/plate_20260827_111250_838906_conf0.694.jpg	LHH-660	0.1807	approved
ocr_dataset/unlabeled/plate_20260827_111314_336994_conf0.762.jpg	JYV-964	0.3007	approved
ocr_dataset/unlabeled/plate_20260827_111328_502330_conf0.806.jpg	AAJG-875	0.3442	approved
ocr_dataset/unlabeled/plate_20260827_111356_485570_conf0.763.jpg	KEJ-560	0.0828	approved
ocr_dataset/unlabeled/plate_20260827_111449_950408_conf0.788.jpg	KFU-235	0.1003	approved
ocr_dataset/unlabeled/plate_20260827_111512_025656_conf0.737.jpg	LTN-095	0.2283	approved
ocr_dataset/unlabeled/plate_20260827_111524_659990_conf0.335.jpg	GOU-308	0.1041	approved
ocr_dataset/unlabeled/plate_20260827_111555_429118_conf0.773.jpg	MKE-817	0.3723	approved
ocr_dataset/unlabeled/plate_20260827_111701_229291_conf0.739.jpg	AUAB-491	0.4871	approved
ocr_dataset/unlabeled/plate_20260827_111725_086987_conf0.677.jpg	RAW-498	0.3804	approved
ocr_dataset/unlabeled/plate_20260827_111751_833827_conf0.630.jpg	RAW-498	0.0415	approved
ocr_dataset/unlabeled/plate_20260827_111806_220964_conf0.666.jpg	NWM-868	0.0622	approved
ocr_dataset/unlabeled/plate_20260827_111841_950259_conf0.749.jpg	NDP-484	0.8822	approved
ocr_dataset/unlabeled/plate_20260827_111907_233463_conf0.304.jpg	RWU-621	0.0661	approved
ocr_dataset/unlabeled/plate_20260827_111917_236240_conf0.595.jpg	SZT-823	0.0600	approved
ocr_dataset/unlabeled/plate_20260827_111927_239591_conf0.617.jpg	SZT-823	0.0177	approved
ocr_dataset/unlabeled/plate_20260827_111943_684220_conf0.615.jpg	SZT-823	0.3063	approved
