sample_id,plate,split,perturbation,image_path,mask_path,width,height,n_chars
test_000407_glare_PIZ122,PIZ122,test,glare,images/test_000407_glare_PIZ122.png,masks/test_000407_glare_PIZ122_mask.png,240,80,6
test_000408_touch_RHL433,RHL433,test,touch,images/test_000408_touch_RHL433.png,masks/test_000408_touch_RHL433_mask.png,240,80,6
test_000409_broken_GQP800,GQP800,test,broken,images/test_000409_broken_GQP800.png,masks/test_000409_broken_GQP800_mask.png,240,80,6
test_000410_threshold_OYC360,OYC360,test,threshold,images/test_000410_threshold_OYC360.png,masks/test_000410_threshold_OYC360_mask.png,240,80,6
test_000411_perspective_XDN851,XDN851,test,perspective,images/test_000411_perspective_XDN851.png,masks/test_000411_perspective_XDN851_mask.png,240,80,6
test_000412_compression_MRC639,MRC639,test,compression,images/test_000412_compression_MRC639.png,masks/test_000412_compression_MRC639_mask.png,240,80,6
test_000413_combo_JMX809,JMX809,test,combo,images/test_000413_combo_JMX809.png,masks/test_000413_combo_JMX809_mask.png,240,80,6
test_000414_clean_IJH799,IJH799,test,clean,images/test_000414_clean_IJH799.png,masks/test_000414_clean_IJH799_mask.png,240,80,6
test_000415_blur_QGN679,QGN679,test,blur,images/test_000415_blur_QGN679.png,masks/test_000415_blur_QGN679_mask.png,240,80,6
test_000416_glare_CBJ188,CBJ188,test,glare,images/test_000416_glare_CBJ188.png,masks/test_000416_glare_CBJ188_mask.png,240,80,6
test_000417_touch_JXA060,JXA060,test,touch,images/test_000417_touch_JXA060.png,masks/test_000417_touch_JXA060_mask.png,240,80,6
test_000418_broken_CQK599,CQK599,test,broken,images/test_000418_broken_CQK599.png,masks/test_000418_broken_CQK599_mask.png,240,80,6
test_000419_threshold_IRV405,IRV405,test,threshold,images/test_000419_threshold_IRV405.png,masks/test_000419_threshold_IRV405_mask.png,240,80,6
test_000420_perspective_WPB208,WPB208,test,perspective,images/test_000420_perspective_WPB208.png,masks/test_000420_perspective_WPB208_mask.png,240,80,6
test_000421_compression_QVM530,QVM530,test,compression,images/test_000421_compression_QVM530.png,masks/test_000421_compression_QVM530_mask.png,240,80,6
test_000422_combo_BNL298,BNL298,test,combo,images/test_000422_combo_BNL298.png,masks/test_000422_combo_BNL298_mask.png,240,80,6
test_000423_clean_NVV178,NVV178,test,clean,images/test_000423_clean_NVV178.png,masks/test_000423_clean_NVV178_mask.png,240,80,6
test_000424_blur_ZSV776,ZSV776,test,blur,images/test_000424_blur_ZSV776.png,masks/test_000424_blur_ZSV776_mask.png,240,80,6
test_000425_glare_XGN412,XGN412,test,glare,images/test_000425_glare_XGN412.png,masks/test_000425_glare_XGN412_mask.png,240,80,6
test_000426_touch_PUW140,PUW140,test,touch,images/test_000426_touch_PUW140.png,masks/test_000426_touch_PUW140_mask.png,240,80,6
test_000427_broken_XAA031,XAA031,test,broken,images/test_000427_broken_XAA031.png,masks/test_000427_broken_XAA031_mask.png,240,80,6
test_000428_threshold_PCS520,PCS520,test,threshold,images/test_000428_threshold_PCS520.png,masks/test_000428_threshold_PCS520_mask.png,240,80,6
test_000429_perspective_IFQ376,IFQ376,test,perspective,images/test_000429_perspective_IFQ376.png,masks/test_000429_perspective_IFQ376_mask.png,240,80,6
test_000430_compression_DGY246,DGY246,test,compression,images/test_000430_compression_DGY246.png,masks/test_000430_compression_DGY246_mask.png,240,80,6
test_000431_combo_WKF238,WKF238,test,combo,images/test_000431_combo_WKF238.png,masks/test_000431_combo_WKF238_mask.png,240,80,6
test_000432_clean_XDV900,XDV900,test,clean,images/test_000432_clean_XDV900.png,masks/test_000432_clean_XDV900_mask.png,240,80,6
test_000433_blur_WRQ057,WRQ057,test,blur,images/test_000433_blur_WRQ057.png,masks/test_000433_blur_WRQ057_mask.png,240,80,6
test_000434_glare_IUV670,IUV670,test,glare,images/test_000434_glare_IUV670.png,masks/test_000434_glare_IUV670_mask.png,240,80,6
test_000435_touch_LOE055,LOE055,test,touch,images/test_000435_touch_LOE055.png,masks/test_000435_touch_LOE055_mask.png,240,80,6
test_000436_broken_QRE705,QRE705,test,broken,images/test_000436_broken_QRE705.png,masks/test_000436_broken_QRE705_mask.png,240,80,6
test_000437_threshold_PBS561,PBS561,test,threshold,images/test_000437_threshold_PBS561.png,masks/test_000437_threshold_PBS561_mask.png,240,80,6
test_000438_perspective_QJV522,QJV522,test,perspective,images/test_000438_perspective_QJV522.png,masks/test_000438_perspective_QJV522_mask.png,240,80,6
test_000439_compression_UEU989,UEU989,test,compression,images/test_000439_compression_UEU989.png,masks/test_000439_compression_UEU989_mask.png,240,80,6
test_000440_combo_SWB227,SWB227,test,combo,images/test_000440_combo_SWB227.png,masks/test_000440_combo_SWB227_mask.png,240,80,6
test_000441_clean_UIU816,UIU816,test,clean,images/test_000441_clean_UIU816.png,masks/test_000441_clean_UIU816_mask.png,240,80,6
test_000442_blur_FLH980,FLH980,test,blur,images/test_000442_blur_FLH980.png,masks/test_000442_blur_FLH980_mask.png,240,80,6
test_000443_glare_CIN544,CIN544,test,glare,images/test_000443_glare_CIN544.png,masks/test_000443_glare_CIN544_mask.png,240,80,6
test_000444_touch_AXH138,AXH138,test,touch,images/test_000444_touch_AXH138.png,masks/test_000444_touch_AXH138_mask.png,240,80,6
test_000445_broken_FEA841,FEA841,test,broken,images/test_000445_broken_FEA841.png,masks/test_000445_broken_FEA841_mask.png,240,80,6
test_000446_threshold_OUI363,OUI363,test,threshold,images/test_000446_threshold_OUI363.png,masks/test_000446_threshold_OUI363_mask.png,240,80,6
test_000447_perspective_SKM765,SKM765,test,perspective,images/test_000447_perspective_SKM765.png,masks/test_000447_perspective_SKM765_mask.png,240,80,6
test_000448_compression_YTH328,YTH328,test,compression,images/test_000448_compression_YTH328.png,masks/test_000448_compression_YTH328_mask.png,240,80,6
test_000449_combo_LKM834,LKM834,test,combo,images/test_000449_combo_LKM834.png,masks/test_000449_combo_LKM834_mask.png,240,80,6
test_000450_clean_YMD145,YMD145,test,clean,images/test_000450_clean_YMD145.png,masks/test_000450_clean_YMD145_mask.png,240,80,6
test_000451_blur_NQZ545,NQZ545,test,blur,images/test_000451_blur_NQZ545.png,masks/test_000451_blur_NQZ545_mask.png,240,80,6
test_000452_glare_WED943,WED943,test,glare,images/test_000452_glare_WED943.png,masks/test_000452_glare_WED943_mask.png,240,80,6
test_000453_touch_MPH407,MPH407,test,touch,images/test_000453_touch_MPH407.png,masks/test_000453_touch_MPH407_mask.png,240,80,6
test_000454_broken_EHY493,EHY493,test,broken,images/test_000454_broken_EHY493.png,masks/test_000454_broken_EHY493_mask.png,240,80,6
test_000455_threshold_DRQ219,DRQ219,test,threshold,images/test_000455_threshold_DRQ219.png,masks/test_000455_threshold_DRQ219_mask.png,240,80,6
test_000456_perspective_CQN318,CQN318,test,perspective,images/test_000456_perspective_CQN318.png,masks/test_000456_perspective_CQN318_mask.png,240,80,6
test_000457_compression_RXW323,RXW323,test,compression,images/test_000457_compression_RXW323.png,masks/test_000457_compression_RXW323_mask.png,240,80,6
test_000458_combo_XDS122,XDS122,test,combo,images/test_000458_combo_XDS122.png,masks/test_000458_combo_XDS122_mask.png,240,80,6
test_000459_clean_FJV730,FJV730,test,clean,images/test_000459_clean_FJV730.png,masks/test_000459_clean_FJV730_mask.png,240,80,6
test_000460_blur_BSS967,BSS967,test,blur,images/test_000460_blur_BSS967.png,masks/test_000460_blur_BSS967_mask.png,240,80,6
test_000461_glare_PYS922,PYS922,test,glare,images/test_000461_glare_PYS922.png,masks/test_000461_glare_PYS922_mask.png,240,80,6
test_000462_touch_IHY758,IHY758,test,touch,images/test_000462_touch_IHY758.png,masks/test_000462_touch_IHY758_mask.png,240,80,6
test_000463_broken_FFK650,FFK650,test,broken,images/test_000463_broken_FFK650.png,masks/test_000463_broken_FFK650_mask.png,240,80,6
test_000464_threshold_RZR619,RZR619,test,threshold,images/test_000464_threshold_RZR619.png,masks/test_000464_threshold_RZR619_mask.png,240,80,6
test_000465_perspective_UFN830,UFN830,test,perspective,images/test_000465_perspective_UFN830.png,masks/test_000465_perspective_UFN830_mask.png,240,80,6
test_000466_compression_NFL797,NFL797,test,compression,images/test_000466_compression_NFL797.png,masks/test_000466_compression_NFL797_mask.png,240,80,6
test_000467_combo_RQN307,RQN307,test,combo,images/test_000467_combo_RQN307.png,masks/test_000467_combo_RQN307_mask.png,240,80,6
test_000468_clean_UVF460,UVF460,test,clean,images/test_000468_clean_UVF460.png,masks/test_000468_clean_UVF460_mask.png,240,80,6
test_000469_blur_WFK372,WFK372,test,blur,images/test_000469_blur_WFK372.png,masks/test_000469_blur_WFK372_mask.png,240,80,6
test_000470_glare_ZOA852,ZOA852,test,glare,images/test_000470_glare_ZOA852.png,masks/test_000470_glare_ZOA852_mask.png,240,80,6
test_000471_touch_ADG182,ADG182,test,touch,images/test_000471_touch_ADG182.png,masks/test_000471_touch_ADG182_mask.png,240,80,6
test_000472_broken_CDO276,CDO276,test,broken,images/test_000472_broken_CDO276.png,masks/test_000472_broken_CDO276_mask.png,240,80,6
test_000473_threshold_NVL726,NVL726,test,threshold,images/test_000473_threshold_NVL726.png,masks/test_000473_threshold_NVL726_mask.png,240,80,6
test_000474_perspective_DTT807,DTT807,test,perspective,images/test_000474_perspective_DTT807.png,masks/test_000474_perspective_DTT807_mask.png,240,80,6
test_000475_compression_JDJ282,JDJ282,test,compression,images/test_000475_compression_JDJ282.png,masks/test_000475_compression_JDJ282_mask.png,240,80,6
test_000476_combo_KRK784,KRK784,test,combo,images/test_000476_combo_KRK784.png,masks/test_000476_combo_KRK784_mask.png,240,80,6
test_000477_clean_RDO894,RDO894,test,clean,images/test_000477_clean_RDO894.png,masks/test_000477_clean_RDO894_mask.png,240,80,6
test_000478_blur_BVW737,BVW737,test,blur,images/test_000478_blur_BVW737.png,masks/test_000478_blur_BVW737_mask.png,240,80,6
test_000479_glare_EJF996,EJF996,test,glare,images/test_000479_glare_EJF996.png,masks/test_000479_glare_EJF996_mask.png,240,80,6
test_000480_touch_YUH488,YUH488,test,touch,images/test_000480_touch_YUH488.png,masks/test_000480_touch_YUH488_mask.png,240,80,6
test_000481_broken_VNM405,VNM405,test,broken,images/test_000481_broken_VNM405.png,masks/test_000481_broken_VNM405_mask.png,240,80,6
test_000482_threshold_GCG669,GCG669,test,threshold,images/test_000482_threshold_GCG669.png,masks/test_000482_threshold_GCG669_mask.png,240,80,6
test_000483_perspective_HTC850,HTC850,test,perspective,images/test_000483_perspective_HTC850.png,masks/test_000483_perspective_HTC850_mask.png,240,80,6
test_000484_compression_GJA978,GJA978,test,compression,images/test_000484_compression_GJA978.png,masks/test_000484_compression_GJA978_mask.png,240,80,6
test_000485_combo_WWU918,WWU918,test,combo,images/test_000485_combo_WWU918.png,masks/test_000485_combo_WWU918_mask.png,240,80,6
test_000486_clean_UCB689,UCB689,test,clean,images/test_000486_clean_UCB689.png,masks/test_000486_clean_UCB689_mask.png,240,80,6
test_000487_blur_SHG071,SHG071,test,blur,images/test_000487_blur_SHG071.png,masks/test_000487_blur_SHG071_mask.png,240,80,6
test_000488_glare_HBH243,HBH243,test,glare,images/test_000488_glare_HBH243.png,masks/test_000488_glare_HBH243_mask.png,240,80,6
test_000489_touch_FTM267,FTM267,test,touch,images/test_000489_touch_FTM267.png,masks/test_000489_touch_FTM267_mask.png,240,80,6
test_000490_broken_WQT600,WQT600,test,broken,images/test_000490_broken_WQT600.png,masks/test_000490_broken_WQT600_mask.png,240,80,6
test_000491_threshold_GIT724,GIT724,test,threshold,images/test_000491_threshold_GIT724.png,masks/test_000491_threshold_GIT724_mask.png,240,80,6
test_000492_perspective_FQZ838,FQZ838,test,perspective,images/test_000492_perspective_FQZ838.png,masks/test_000492_perspective_FQZ838_mask.png,240,80,6
test_000493_compression_PRG951,PRG951,test,compression,images/test_000493_compression_PRG951.png,masks/test_000493_compression_PRG951_mask.png,240,80,6
test_000494_combo_DGU022,DGU022,test,combo,images/test_000494_combo_DGU022.png,masks/test_000494_combo_DGU022_mask.png,240,80,6
test_000495_clean_FZA141,FZA141,test,clean,images/test_000495_clean_FZA141.png,masks/test_000495_clean_FZA141_mask.png,240,80,6
test_000496_blur_QZW338,QZW338,test,blur,images/test_000496_blur_QZW338.png,masks/test_000496_blur_QZW338_mask.png,240,80,6
test_000497_glare_FKR075,FKR075,test,glare,images/test_000497_glare_FKR075.png,masks/test_000497_glare_FKR075_mask.png,240,80,6
test_000498_touch_IVI223,IVI223,test,touch,images/test_000498_touch_IVI223.png,masks/test_000498_touch_IVI223_mask.png,240,80,6
test_000499_broken_MJZ147,MJZ147,test,broken,images/test_000499_broken_MJZ147.png,masks/test_000499_broken_MJZ147_mask.png,240,80,6
